,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
524,0.83,1.0,0.17,0.0,0.25,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.75,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,0.0,1.0,1.0,0.75,0.25,0.0,0.25,1.0,0.25,0.25,0.0,0.75,0.0,0.0,0.25,0.0,0.75,1.0,0.25,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.67,0.67,0.17,0.0,0.25,0.0,0.0,0.0,1.0,0.75,0.5,0.0,1.0,0.75,0.75
525,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0.33,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0
526,0.83,0.5,0.17,0.75,0.25,0.0,0.33,0.75,0.75,0.25,0.75,0.75,0.25,0.75,1.0,0.25,0.0,0.75,0.75,0.25,0.75,0.75,0.75,0.0,0.0,0.25,0.25,1.0,0.75,0.25,0.25,0.25,0.25,1.0,0.0,1.0,0.0,0.25,1.0,0.25,0.25,1.0,0.0,0.75,0.75,0.25,0.75,0.25,0.25,0.25,0.25,1.0,0.75,0.75,1.0,0.25,0.25,0.25,1.0,0.75,0.83,1.0,0.33,0.25,1.0,0.25,1.0,0.5,0.5,0.5,0.75,0.25,0.5,0.5,0.25
527,0.5,0.5,0.0,0.25,0.75,0.0,0.83,0.0,1.0,1.0,0.75,0.0,0.25,0.0,1.0,0.75,0.0,1.0,0.75,0.0,1.0,0.25,1.0,0.0,0.25,0.0,0.0,1.0,0.75,0.75,1.0,0.25,0.0,0.0,0.75,0.75,0.25,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.0,0.0,0.75,0.75,0.75,0.75,1.0,0.75,0.0,1.0,0.25,1.0,0.75,0.83,1.0,0.83,0.25,0.75,1.0,1.0,0.75,0.25,0.5,0.75,0.5,0.5,0.5,0.5
528,0.83,0.83,0.67,0.0,0.0,1.0,0.33,0.25,0.25,0.0,0.75,1.0,0.0,0.25,1.0,0.75,0.25,1.0,0.25,0.0,0.75,0.75,0.0,1.0,0.0,1.0,1.0,0.75,0.25,0.25,1.0,0.75,0.25,0.75,0.75,0.25,0.75,1.0,0.75,0.75,0.75,0.25,0.75,0.0,0.0,0.75,1.0,0.0,0.75,0.75,0.25,0.75,0.75,0.25,0.25,0.25,0.0,0.0,1.0,1.0,0.33,0.5,0.33,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.5,0.75,0.5,0.75
529,0.17,0.0,0.0,1.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.25,1.0,0.0,1.0,0.0,1.0,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,0.75,0.0,0.0,1.0,1.0,0.25,1.0,1.0,0.25,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0,0.75,0.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.0,0.67,0.83,1.0,0.75,1.0,1.0,0.75,0.0,0.75,1.0,1.0,0.0,1.0,0.25
531,0.17,0.17,0.17,1.0,0.75,0.0,0.83,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.25,0.75,1.0,0.25,1.0,0.75,1.0,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,0.25,0.0,0.0,1.0,1.0,0.25,0.75,0.75,0.0,0.75,1.0,0.25,1.0,1.0,1.0,1.0,0.0,0.25,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.25,0.25,0.17,0.5,0.83,1.0,0.25,0.75,1.0,0.75,0.0,0.25,1.0,1.0,0.0,1.0,0.0
532,1.0,1.0,0.67,0.0,0.0,0.0,0.33,0.75,0.75,0.0,0.75,0.0,0.0,1.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.75,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.75,0.0,1.0,1.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.75,0.0,0.25,0.0,1.0,1.0,0.83,0.67,0.67,0.0,1.0,0.0,0.75,0.5,0.5,0.75,1.0,0.5,1.0,1.0,0.5
533,0.67,0.17,0.33,0.75,1.0,0.0,0.33,0.75,0.75,1.0,1.0,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.0,1.0,0.75,0.75,0.0,0.75,0.25,0.0,1.0,1.0,0.75,0.75,0.25,0.25,1.0,0.25,1.0,0.75,0.25,1.0,0.25,0.25,0.25,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.75,1.0,0.75,0.75,0.75,1.0,0.67,1.0,0.0,1.0,0.75,1.0,0.5,0.5,0.5,0.75,0.5,0.0,0.5,0.0
534,0.83,0.67,0.17,0.0,1.0,0.0,0.67,0.75,0.75,0.75,1.0,0.25,0.25,1.0,1.0,1.0,0.0,0.25,0.25,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.75,0.75,0.25,1.0,0.0,1.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.25,0.75,0.25,1.0,1.0,0.83,0.25,1.0,0.25,1.0,0.5,0.25,0.5,0.75,0.5,0.0,0.5,0.0
535,1.0,0.0,0.83,1.0,0.75,0.0,0.83,0.0,1.0,1.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,1.0,1.0,0.25,0.0,0.25,0.0,0.0,0.75,0.25,0.0,1.0,0.0,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.0,0.75,0.5,1.0,1.0,0.0,0.75,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.25
536,0.67,0.17,0.0,1.0,1.0,0.0,0.67,0.75,1.0,1.0,1.0,0.25,0.25,1.0,0.75,0.0,0.25,1.0,0.75,0.0,1.0,0.75,1.0,0.0,0.75,0.0,0.0,1.0,0.75,1.0,1.0,0.75,0.25,1.0,0.25,1.0,0.0,0.25,0.25,0.25,1.0,0.75,0.25,1.0,1.0,1.0,0.0,1.0,0.75,1.0,0.25,0.0,0.0,1.0,0.75,1.0,1.0,0.75,0.25,0.25,0.67,0.83,0.83,0.75,0.75,0.75,1.0,0.5,0.25,0.5,0.75,0.5,0.25,0.5,0.5
537,0.83,0.5,0.17,0.75,0.25,0.0,0.67,1.0,0.75,0.25,1.0,0.0,0.75,0.75,1.0,0.75,0.25,1.0,0.75,0.0,0.75,0.25,0.25,0.0,0.25,0.75,0.0,0.25,0.75,0.75,0.75,0.0,0.25,0.25,0.25,1.0,0.0,0.75,0.25,0.0,0.25,0.75,0.75,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.25,0.75,1.0,0.83,0.83,1.0,0.0,0.75,0.75,0.75,0.5,0.25,0.5,0.75,0.5,0.25,0.5,0.5
538,0.83,0.33,0.0,0.25,1.0,0.0,0.33,1.0,1.0,0.75,1.0,0.75,0.0,1.0,1.0,1.0,0.0,0.75,1.0,0.0,0.75,0.25,1.0,0.0,0.25,0.25,0.0,1.0,1.0,0.75,1.0,0.75,0.75,1.0,0.0,1.0,0.0,0.25,1.0,0.0,0.25,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.0,1.0,1.0,0.25,1.0,0.75,1.0,1.0,0.25,0.75,0.75,1.0,1.0,0.83,0.75,1.0,0.75,1.0,0.0,0.5,0.5,0.75,0.5,0.25,0.5,0.0
539,0.83,0.17,0.67,0.75,0.25,0.0,0.83,0.0,1.0,1.0,0.0,0.25,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,1.0,0.25,1.0,0.75,0.75,0.75,0.25,0.25,0.0,1.0,0.75,0.0,0.25,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.25,1.0,0.25,1.0,0.5,0.5,1.0,0.25,0.25,0.75,0.25,0.5,0.5,0.75,0.75,0.75,1.0,1.0,1.0
541,0.67,0.33,0.17,0.25,0.75,0.25,0.67,1.0,0.25,1.0,1.0,0.25,0.25,0.75,1.0,1.0,0.25,0.75,0.75,0.0,0.75,0.25,0.75,0.25,0.75,0.25,0.25,0.75,0.0,0.0,0.25,0.25,0.25,1.0,0.25,1.0,0.0,0.75,0.0,0.25,0.25,1.0,0.75,0.75,1.0,0.75,0.25,0.75,0.75,1.0,1.0,0.75,1.0,1.0,0.75,0.25,1.0,0.25,0.75,0.75,0.5,0.67,1.0,0.0,0.75,0.75,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25
542,0.5,0.17,0.5,0.75,1.0,0.0,0.83,0.75,1.0,1.0,0.75,0.0,1.0,0.0,0.75,0.75,0.0,1.0,0.75,0.75,0.75,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,0.0,0.25,0.25,0.75,0.75,0.75,1.0,1.0,0.75,0.75,1.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75,1.0,1.0,1.0,0.75,0.25,0.25,1.0,1.0,1.0,0.75,0.17,0.67,1.0,0.0,0.75,1.0,1.0,0.75,0.75,0.5,1.0,0.75,0.25,0.75,0.75
543,0.17,0.33,0.0,0.75,1.0,0.0,0.67,1.0,1.0,1.0,1.0,0.0,0.75,0.75,0.75,0.25,0.25,0.75,0.75,0.0,1.0,0.75,1.0,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.75,0.25,0.25,1.0,0.25,1.0,0.0,0.25,1.0,0.0,0.0,0.75,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.25,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.25,0.75,0.83,0.83,1.0,0.75,1.0,0.75,1.0,0.75,0.25,0.5,0.75,0.5,0.0,0.5,0.0
544,0.67,0.33,0.17,1.0,1.0,0.0,0.83,0.75,1.0,1.0,1.0,0.0,0.75,0.75,0.75,1.0,0.75,0.75,1.0,0.0,1.0,1.0,0.75,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.75,0.75,0.0,1.0,0.25,1.0,0.75,0.25,1.0,0.25,0.25,0.75,0.0,1.0,1.0,1.0,0.25,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.25,0.75,0.83,0.83,1.0,0.0,1.0,1.0,1.0,0.5,0.25,0.5,0.75,0.5,0.25,0.5,0.25
545,0.17,0.17,0.0,0.25,1.0,0.0,0.67,0.75,1.0,1.0,1.0,0.25,0.75,1.0,0.75,0.25,0.25,0.75,1.0,0.0,1.0,0.25,1.0,0.0,0.25,0.0,0.0,1.0,0.75,0.75,1.0,0.75,1.0,1.0,0.25,1.0,0.0,0.25,1.0,0.25,0.0,1.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.75,1.0,0.75,0.75,1.0,1.0,0.25,0.75,0.75,0.5,0.83,1.0,0.0,0.75,0.75,1.0,0.5,0.25,0.5,0.75,0.5,0.25,0.5,0.0
546,1.0,0.67,0.5,0.0,1.0,0.75,0.0,0.0,0.25,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.25,0.0,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,1.0,0.75,0.75,0.0,0.75,0.75,0.0,1.0,1.0,0.25,0.25,0.25,0.75,1.0,0.0,0.25,0.25,0.75,0.75,1.0,1.0,0.33,0.0,0.75,0.25,0.25,0.25,0.5,0.5,0.75,0.25,0.75,0.5,0.75
547,1.0,0.33,0.5,0.75,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.75,0.0,1.0,0.75,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.75,0.25,0.75,0.25,0.25,0.25,0.0,0.25,0.75,0.0,1.0,0.0,0.75,1.0,1.0,1.0,0.75,0.75,1.0,0.25,0.75,0.75,1.0,0.0,0.25,0.75,0.75,1.0,0.0,0.0,0.75,1.0,0.75,0.67,0.67,0.67,0.0,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
548,0.33,0.33,0.0,0.75,0.75,0.0,0.17,0.75,0.75,0.0,0.75,0.0,0.25,0.75,0.75,0.25,0.0,0.0,0.75,0.0,0.75,0.75,0.25,0.0,0.25,0.0,0.0,1.0,0.75,0.25,0.75,0.0,0.0,1.0,0.0,1.0,0.0,0.25,1.0,0.0,0.75,1.0,0.25,0.75,0.75,0.75,0.75,0.25,0.0,0.0,0.75,1.0,0.75,0.25,1.0,0.0,0.75,0.75,0.75,1.0,1.0,1.0,0.17,0.0,1.0,0.25,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5
550,1.0,0.33,0.5,0.25,0.0,0.0,0.83,0.25,1.0,0.0,1.0,0.0,0.25,0.0,1.0,0.25,0.25,1.0,1.0,0.0,0.25,0.75,0.0,0.0,0.25,0.0,0.0,1.0,0.75,0.25,1.0,0.25,0.25,0.75,0.25,0.75,0.0,0.75,0.25,0.75,0.75,1.0,0.75,0.75,0.75,1.0,1.0,0.25,0.25,1.0,0.25,0.25,1.0,0.75,1.0,0.0,0.0,0.75,1.0,1.0,0.83,0.67,0.33,0.0,1.0,0.0,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5
551,1.0,0.67,0.0,0.25,0.0,0.25,0.67,1.0,1.0,0.75,0.75,0.25,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,0.75,0.75,0.75,0.25,0.75,0.75,0.25,1.0,0.25,1.0,1.0,0.25,0.25,0.25,0.25,0.75,0.0,1.0,0.75,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.75,0.25,0.75,1.0,0.25,0.25,0.75,1.0,1.0,0.25,0.75,0.75,0.0,1.0,0.67,0.33,0.67,0.25,0.25,0.75,0.75,0.25,0.0,0.5,0.75,0.5,0.25,1.0,0.5
552,0.17,0.5,0.33,0.75,0.75,0.0,0.5,0.0,0.75,0.25,0.25,0.0,0.25,1.0,1.0,1.0,0.0,1.0,0.75,0.25,0.75,0.75,0.0,0.25,0.75,1.0,0.0,1.0,0.0,0.75,0.0,0.25,0.75,0.25,0.25,0.0,1.0,0.75,0.0,0.25,1.0,0.25,0.25,1.0,1.0,1.0,0.75,0.75,0.25,1.0,0.75,1.0,1.0,0.0,0.25,0.0,0.25,0.75,0.0,0.75,0.0,0.5,0.5,0.0,0.0,1.0,0.25,0.5,0.5,0.75,1.0,0.75,0.5,0.75,0.75
553,0.0,0.17,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.75,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.75,0.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.75,0.17,0.5,1.0,0.75,0.75,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.75,0.25
554,0.67,0.33,0.0,0.0,0.0,0.0,0.33,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.67,1.0,0.67,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.75,0.5,0.5,0.75,0.5
555,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.75,0.75,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,0.25,0.0,0.0,1.0,1.0,0.25,1.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.75,0.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0,0.25,0.17,0.33,1.0,0.75,0.75,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.25
557,0.17,0.17,0.0,1.0,1.0,0.0,0.83,0.25,1.0,0.75,0.25,0.0,1.0,0.25,1.0,0.0,1.0,0.75,1.0,0.0,0.75,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.75,0.0,0.0,0.75,1.0,0.25,0.25,0.75,0.75,0.75,0.75,0.25,0.75,1.0,1.0,1.0,0.0,1.0,0.25,1.0,0.75,1.0,0.75,1.0,0.75,1.0,1.0,1.0,0.0,0.75,0.5,0.67,0.83,0.25,0.75,1.0,1.0,0.75,0.0,0.25,1.0,0.75,0.0,0.75,0.5
558,0.5,0.83,0.5,0.25,0.25,1.0,0.17,0.75,0.25,0.25,0.75,0.75,0.25,0.75,0.75,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,1.0,0.0,1.0,1.0,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.0,0.75,0.25,0.25,0.75,0.25,0.25,0.75,0.25,0.0,0.0,0.25,1.0,0.0,1.0,0.75,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,1.0,1.0,1.0,0.83,0.17,0.0,1.0,0.0,0.0,0.0,0.75,0.75,0.5,0.25,0.5,0.5,0.5
559,0.5,0.5,0.5,0.25,0.25,0.0,0.17,0.75,0.25,0.0,0.75,0.75,0.0,1.0,0.0,0.25,0.0,0.75,1.0,0.0,0.75,0.75,0.25,0.0,0.0,0.75,0.0,1.0,0.75,0.25,0.25,0.25,0.25,1.0,0.25,1.0,0.0,0.0,1.0,0.25,0.0,0.75,0.25,0.75,0.75,0.75,0.25,0.0,0.25,0.25,0.75,0.75,0.75,0.0,0.75,0.0,0.0,0.0,1.0,0.75,0.83,0.5,0.5,0.0,1.0,0.25,1.0,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.5
560,0.83,0.17,0.17,0.0,1.0,0.0,0.67,1.0,0.0,0.25,1.0,0.75,0.0,0.0,1.0,0.25,0.0,0.25,0.75,0.0,1.0,1.0,1.0,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.75,1.0,0.0,1.0,0.25,1.0,0.0,0.0,0.25,0.25,1.0,1.0,0.0,1.0,1.0,0.75,1.0,0.0,0.25,0.75,0.75,0.0,0.25,0.0,1.0,0.0,0.25,0.0,0.75,1.0,1.0,1.0,0.17,0.0,1.0,0.25,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.75
562,0.17,0.33,0.0,0.75,1.0,0.0,0.67,1.0,1.0,1.0,1.0,0.0,0.75,0.75,0.25,0.0,0.25,0.75,0.75,0.0,1.0,1.0,1.0,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.75,0.25,0.75,1.0,0.25,1.0,0.0,0.25,1.0,0.25,0.0,0.75,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.75,0.75,0.83,0.83,1.0,0.25,1.0,0.75,1.0,0.75,0.25,0.5,0.75,0.5,0.0,0.5,0.25
563,1.0,0.67,0.17,0.0,0.75,0.0,0.17,0.75,0.75,0.0,0.75,0.75,0.0,0.0,1.0,0.75,0.0,1.0,0.75,0.0,0.0,0.75,0.0,0.25,0.0,1.0,0.75,0.25,0.0,0.25,0.75,1.0,0.75,0.0,0.0,0.0,0.25,0.25,1.0,0.25,0.25,1.0,0.0,0.25,0.0,0.25,1.0,0.0,1.0,0.75,0.75,0.0,0.25,0.0,0.75,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.75,0.25,0.75,0.75,0.75,0.25,0.5,0.5,0.5
564,0.67,0.5,0.67,0.0,0.25,0.25,0.17,0.75,0.0,0.0,0.75,1.0,0.25,0.75,0.75,0.75,0.25,0.75,0.0,0.0,0.25,0.25,0.0,1.0,0.0,1.0,1.0,0.25,0.75,0.0,0.0,0.25,0.0,0.75,0.0,0.25,0.0,0.75,0.75,0.0,0.75,1.0,0.75,0.0,0.0,0.0,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,1.0,0.67,0.33,0.0,0.75,0.0,0.25,0.25,0.75,0.75,0.5,0.25,0.5,0.5,0.5
565,0.83,1.0,0.83,0.0,0.25,1.0,0.17,0.75,0.0,0.0,0.75,1.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1.0,0.0,1.0,1.0,0.25,0.25,0.0,0.25,1.0,0.25,0.25,0.0,0.75,0.0,0.25,0.75,0.25,1.0,0.25,0.25,0.0,0.0,0.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.83,0.83,0.17,0.0,0.25,0.0,0.0,0.0,1.0,0.75,0.5,0.25,1.0,0.5,0.75
566,0.0,0.67,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,1.0,0.25,0.0,1.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.0,1.0,1.0,0.0,0.75,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.75,0.25,0.0,0.75,0.75,0.25,0.0,0.25,0.0,0.0,0.0,1.0,0.75,1.0,1.0,0.0,0.0,1.0,0.0,0.75,0.0,0.75,0.5,0.5,0.25,0.5,0.5,0.0
567,1.0,0.17,0.0,0.75,0.75,0.0,0.17,0.75,0.75,0.75,1.0,0.75,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0,1.0,0.25,0.25,0.25,0.0,0.75,0.0,1.0,0.75,0.75,0.25,0.75,0.25,1.0,0.0,1.0,0.75,0.25,0.75,0.0,0.25,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.25,0.0,0.75,0.0,0.25,0.25,1.0,0.75,0.75,0.75,0.75,0.75,1.0,0.83,0.17,0.0,1.0,0.0,0.75,0.5,0.5,0.5,0.75,0.25,0.5,0.5,0.25
568,0.83,1.0,0.67,0.0,0.0,1.0,0.17,0.25,0.25,0.25,0.75,0.75,0.25,0.75,0.25,0.75,0.0,0.75,0.25,0.0,0.75,0.25,0.0,1.0,0.0,1.0,1.0,0.25,0.75,0.25,0.25,1.0,0.25,0.75,0.0,1.0,0.0,0.75,0.25,0.25,0.75,1.0,0.75,0.0,0.0,0.25,1.0,0.0,0.75,0.75,0.25,0.25,0.25,0.0,0.0,0.75,0.0,0.0,1.0,0.75,0.83,0.83,0.17,0.0,0.75,0.0,0.0,0.0,0.75,0.75,0.5,0.5,0.75,0.5,0.75
569,0.83,0.17,0.17,0.25,0.75,0.0,0.83,1.0,0.75,0.75,1.0,0.0,0.0,0.75,1.0,0.75,0.25,0.25,0.75,0.0,1.0,1.0,0.75,0.25,0.25,0.25,0.25,0.25,0.75,0.25,0.75,0.25,0.0,1.0,0.25,0.75,0.25,0.25,0.75,0.0,0.75,1.0,0.25,1.0,1.0,1.0,0.0,0.25,1.0,1.0,0.25,0.75,0.75,0.25,0.75,0.75,0.25,0.25,0.75,1.0,0.83,0.83,0.83,0.0,0.75,0.75,1.0,0.5,0.5,0.5,0.75,0.5,0.5,0.75,0.5
570,0.0,0.33,0.5,1.0,1.0,0.0,0.67,0.25,1.0,1.0,0.75,0.25,0.75,0.75,0.75,0.25,0.75,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,1.0,1.0,1.0,1.0,0.25,0.25,1.0,0.75,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.67,1.0,0.83,0.75,1.0,1.0,0.75,0.75,0.0,0.5,0.75,0.5,0.25,0.75,0.25
571,0.83,1.0,0.17,0.25,0.0,1.0,0.0,1.0,0.75,0.25,0.75,0.75,0.0,0.0,0.75,0.75,0.0,0.25,0.75,0.0,0.75,0.25,0.0,1.0,0.0,1.0,0.0,0.25,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.75,0.0,0.25,1.0,1.0,0.75,0.75,0.75,0.25,0.0,0.75,1.0,0.0,0.0,0.75,0.0,0.25,0.75,0.0,0.75,0.0,0.0,0.0,1.0,0.75,0.67,0.67,0.5,0.0,0.75,0.25,0.0,0.25,1.0,1.0,0.5,0.5,0.75,0.5,0.75
572,0.67,0.83,0.0,1.0,0.75,0.25,1.0,0.0,1.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0.75,0.75,0.75,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.0,1.0,0.0,1.0,0.25,0.0,0.25,1.0,0.75,1.0,1.0,1.0,0.0,1.0,0.75,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.75,1.0,0.0,0.0,0.17,0.67,1.0,0.0,0.0,1.0,0.75,0.75,0.25,0.5,0.5,0.75,0.5,1.0,0.5
573,0.67,0.33,0.0,1.0,0.75,0.0,0.67,1.0,1.0,1.0,1.0,0.0,1.0,0.75,1.0,0.75,0.75,0.75,0.75,0.0,1.0,0.75,1.0,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.75,0.25,0.75,1.0,0.25,0.75,0.25,0.75,0.75,0.0,0.0,0.25,0.25,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.75,1.0,1.0,0.75,0.75,0.67,0.67,1.0,0.75,0.75,1.0,1.0,0.5,0.25,0.5,0.75,0.5,0.0,0.5,0.0
