candidate_id,index,party,color,party_id,yays,nays,x,y
1304,3480,SP,#FF0000,1,45,30,0.806762951259069,-0.195302254535007
1305,3486,Grüne,#008000,4,46,29,1.11097631768497,-0.0531393014025828
1306,3487,Grüne,#008000,4,41,34,1.06628028732936,-0.4716786791487
1307,3491,glp,#32CD32,6,48,27,-0.0208309935698241,1.08717932305127
1308,3493,Grüne,#008000,4,43,32,2.20114541286383,-0.356537778866463
1309,3494,glp,#32CD32,6,46,29,-0.296942298700118,1.077226767386
1310,3495,Grüne,#008000,4,42,33,1.8757541921829,-0.146276490825837
1312,3499,glp,#32CD32,6,43,32,-0.0786287975436995,0.653950058028622
1313,3500,CVP,#FFA500,3,40,35,-0.203009452283543,-0.271951687818828
1314,3501,CVP,#FFA500,3,31,44,-0.293996571204334,-0.458523478683019
1315,3502,CVP,#FFA500,3,30,45,-0.196109502062865,-0.789903940013572
1316,3503,Grüne,#008000,4,44,31,1.51240640318413,0.248926359363841
1317,3504,FDP,#4169E1,2,21,54,-1.5796947772727,0.938675410366302
1318,3506,Grüne,#008000,4,42,33,1.08244844828436,-0.287031031206529
1319,3507,CVP,#FFA500,3,29,46,-0.966902585854963,0.518153364804774
1320,3508,CVP,#FFA500,3,40,35,0.0767071653171097,-0.539950878054984
1321,3509,CVP,#FFA500,3,31,44,-0.299180190774114,-0.766879115721132
1322,3510,CVP,#FFA500,3,37,38,-0.297438141168394,-0.383799105560566
1323,3511,CVP,#FFA500,3,34,41,-0.609014030954196,-0.0927046557371825
1324,3514,SP,#FF0000,1,47,28,0.998527668178032,-0.108594252071994
1325,3515,SP,#FF0000,1,50,25,1.17324483345177,0.0588052768292472
1326,3516,SP,#FF0000,1,47,28,0.672369342456897,-0.197230000591909
1327,3517,SP,#FF0000,1,44,31,1.23534560511597,-0.41131473908814
1328,3518,SP,#FF0000,1,45,30,1.57203334567221,0.424197702521351
1330,3522,FDP,#4169E1,2,31,44,-1.04221877898097,0.382439526552275
1331,3523,FDP,#4169E1,2,45,30,-0.403397034626714,-0.622639105764458
1332,3525,FDP,#4169E1,2,32,43,-1.30557900808824,0.160276237125273
1333,3526,SVP,#006400,0,39,36,-0.840071539628144,-1.03348458282196
1334,3527,glp,#32CD32,6,44,31,-0.605445316469051,1.31477134932416
1335,3528,glp,#32CD32,6,39,36,-0.897033417310815,1.1832390987142
1337,3530,glp,#32CD32,6,50,25,-0.253145555178448,1.67610032979613
1338,3531,glp,#32CD32,6,30,45,-0.380999254904948,-0.462881217718053
1339,3532,glp,#32CD32,6,51,24,-0.23836690524015,-0.100802303627362
1340,3533,CVP,#FFA500,3,31,44,-0.596687592152876,-0.154518141433039
1341,3534,CVP,#FFA500,3,29,46,-0.118923559451051,-0.632407062787489
1342,3535,CVP,#FFA500,3,38,37,-0.0574245885745463,-0.757571783320302
1343,3536,CVP,#FFA500,3,48,27,0.187239759416148,-0.41929025362299
1344,3537,CVP,#FFA500,3,54,21,0.403835691808768,0.303803631575348
1345,3539,SP,#FF0000,1,49,26,1.32844270085337,0.243204196870988
1346,3540,SVP,#006400,0,23,52,-1.29664337717351,-1.7157878355635
1347,3542,CVP,#FFA500,3,51,24,-0.232540092592074,-0.439675276160125
1348,3543,CVP,#FFA500,3,28,47,-0.443604855072151,-0.241919183131914
1349,3555,SVP,#006400,0,40,35,-0.542888284212582,-1.14463917968031
1350,3559,glp,#32CD32,6,41,34,-0.588719288432024,0.256733912430536
1351,3560,BDP,#800020,5,44,31,0.363649379236121,-0.421598437673189
1352,3564,CVP,#FFA500,3,34,41,-0.506237338992239,-0.297646665257509
1353,3565,CVP,#FFA500,3,39,36,-0.409586058813987,-0.0488335870477049
1354,3566,CVP,#FFA500,3,36,39,-0.468271322297931,-0.191331447844056
1355,3567,CVP,#FFA500,3,33,42,-0.183792048972994,-1.00888082348844
1356,3570,BDP,#800020,5,48,27,-0.35870906158804,-0.961144170329106
1357,3576,Grüne,#008000,4,46,29,2.0025770398764,-0.525210071738766
1358,3577,Grüne,#008000,4,46,29,0.933158952811882,-0.213792130899484
1359,3578,Grüne,#008000,4,39,36,0.888567040376495,0.0243714510564185
1360,3579,Grüne,#008000,4,40,35,1.19590246911003,0.0270569196928539
1361,3580,Grüne,#008000,4,47,28,0.64386789898869,1.02909606798176
1362,3581,BDP,#800020,5,32,43,-0.348403378293707,-0.68145554523083
1363,3584,glp,#32CD32,6,51,24,-0.186902612455852,0.490699844729017
1367,3591,BDP,#800020,5,42,33,-0.552474396635118,-0.10766697932308
1368,3592,BDP,#800020,5,41,34,-0.527718613004618,0.288045453426344
1369,3593,Grüne,#008000,4,44,31,1.11350156086763,0.148884420847147
1370,3594,BDP,#800020,5,38,37,-0.408193887807685,-0.116926849876714
1372,3596,Grüne,#008000,4,48,27,0.883582764292588,0.749364135261495
1373,3597,glp,#32CD32,6,42,33,-0.860804703569461,1.87941391313663
1374,3598,CVP,#FFA500,3,39,36,-0.393310517404606,-0.29204575388525
1375,3599,CVP,#FFA500,3,30,45,-0.126964186774664,-0.658984116447203
1377,3603,FDP,#4169E1,2,34,41,-1.22188904159121,0.866537734510167
1379,3605,CVP,#FFA500,3,33,42,-0.222066719380579,-0.530346516355109
1380,3606,CVP,#FFA500,3,31,44,-0.520035732985617,-0.477326322549017
1381,3607,CVP,#FFA500,3,52,23,0.0587257748398395,-1.05448761746552
1382,3608,CVP,#FFA500,3,34,41,-0.35204259690786,-0.528620088275564
1384,3611,SP,#FF0000,1,49,26,0.75226293589813,1.11193639761339
1386,3613,SP,#FF0000,1,44,31,0.828820079973396,-0.746084300677753
1387,3614,SP,#FF0000,1,46,29,0.926655554212155,-0.148362267612593
1388,3615,SP,#FF0000,1,51,24,0.628422782122968,-0.123112374725271
1389,3616,FDP,#4169E1,2,35,40,-0.488094699033716,-0.858235706764316
1391,3621,FDP,#4169E1,2,36,39,-1.22909108418488,0.717745956593162
1393,3623,SVP,#006400,0,42,33,-1.12182874670439,-0.396868231008728
1394,3624,FDP,#4169E1,2,40,35,-0.380016538470956,-0.114089948374264
1396,3626,FDP,#4169E1,2,32,43,-0.280984967862486,-0.951568983004983
1397,3627,glp,#32CD32,6,43,32,-0.312451431177603,1.97297030206206
1401,3632,SVP,#006400,0,32,43,-1.12450006730951,-0.711183452429534
1402,3633,FDP,#4169E1,2,31,44,-1.31612782830078,-0.177356054392271
1403,3634,FDP,#4169E1,2,46,29,-0.623578206632541,-0.0314867999797562
1405,3636,FDP,#4169E1,2,28,47,-1.387514975953,0.607819177089979
1406,3637,CVP,#FFA500,3,42,33,0.246378651245753,-0.241796569170878
1407,3638,CVP,#FFA500,3,34,41,-0.333764515947537,-0.414357021730307
1408,3639,CVP,#FFA500,3,31,44,-0.477891004749367,-0.088433651079135
1410,3650,glp,#32CD32,6,40,35,-0.767638399492634,1.43603107678847
1414,3655,SP,#FF0000,1,53,22,1.0150571824781,-1.84601958069912
1415,3658,SVP,#006400,0,32,43,-1.06047213324383,-1.90528011232008
1418,3669,BDP,#800020,5,46,29,-0.496345065668514,-0.241298815618184
1419,3672,glp,#32CD32,6,53,22,0.122284947564243,-0.11273684806007
1420,3673,Grüne,#008000,4,42,33,1.69498236374401,-0.492330529110818
1421,3674,glp,#32CD32,6,48,27,-0.462759753670327,1.97652822441129
1423,3676,SVP,#006400,0,34,41,-0.679461383457547,-1.93013609230226
1424,3677,glp,#32CD32,6,48,27,-0.394140211645152,1.62366721741095
1426,3679,Grüne,#008000,4,41,34,1.66881793338384,-0.312793836442421
1427,3681,CVP,#FFA500,3,30,45,-0.594077451119489,-0.285190497780292
1429,3683,CVP,#FFA500,3,33,42,-0.236159059752119,-0.493406219945418
1430,3684,SVP,#006400,0,31,44,-1.31043570647335,-1.49199679485801
1431,3685,SVP,#006400,0,24,51,-0.862854168465546,-1.41300358210867
1432,3686,SVP,#006400,0,25,50,-1.823590095544,-1.33387904525262
1433,3687,FDP,#4169E1,2,36,39,-1.08793737025099,1.10837333169866
1434,3688,FDP,#4169E1,2,27,48,-1.33780867803332,1.19159168056866
1435,3689,FDP,#4169E1,2,28,47,-1.35754643179136,0.300723372488642
1437,3694,CVP,#FFA500,3,45,30,-0.351098983637327,-0.503523474044591
1438,3695,CVP,#FFA500,3,39,36,-0.245014762749011,0.0631176957162071
1439,3696,CVP,#FFA500,3,39,36,-0.33375777553515,-1.08823695673537
1441,3698,CVP,#FFA500,3,30,45,-0.867413406368245,-0.171155837947184
1442,3700,CVP,#FFA500,3,41,34,-0.381953728709061,-0.169091572949233
1444,3702,CVP,#FFA500,3,32,43,-0.736549786857812,-0.420016360061321
1445,3703,CVP,#FFA500,3,42,33,-0.305675520759177,-0.789199337261477
1446,3704,CVP,#FFA500,3,35,40,-0.145049889353928,-0.575916492315884
1447,3705,FDP,#4169E1,2,34,41,-0.613097713349865,-0.227324032393304
1448,3706,BDP,#800020,5,45,30,-0.117376784903069,0.344471010491899
1449,3707,BDP,#800020,5,43,32,-0.213331341379081,-0.386913021950054
1450,3708,SP,#FF0000,1,46,29,1.32574568910111,-0.183370167203926
1451,3709,SP,#FF0000,1,46,29,1.1074217482805,0.372591566770927
1452,3710,SP,#FF0000,1,49,26,0.502034068152882,0.664034570893593
1453,3711,SP,#FF0000,1,48,27,1.07563752190464,-0.244376891129906
1455,3713,SVP,#006400,0,31,44,-0.57310799202704,-1.52711631086323
1456,3714,FDP,#4169E1,2,38,37,-0.958094522973385,1.63788708664516
1457,3715,FDP,#4169E1,2,28,47,-1.42747022478953,0.96327470246789
1458,3717,FDP,#4169E1,2,25,50,-1.64097263216674,0.861045315716645
1459,3719,glp,#32CD32,6,46,29,0.0983510355158133,0.10514731071011
1460,3720,SVP,#006400,0,24,51,-1.44443404854759,-0.981453084602341
1461,3721,CVP,#FFA500,3,37,38,-0.789787161796487,0.75735940396991
1463,3725,CVP,#FFA500,3,33,42,-0.331938899321788,-0.21717883157532
1464,3726,CVP,#FFA500,3,36,39,-0.393702380348375,-0.398385034709992
1465,3727,CVP,#FFA500,3,48,27,-0.241297199214059,-0.161070430389398
1466,3728,CVP,#FFA500,3,33,42,-0.724692248017965,0.0390543095591789
1468,3730,FDP,#4169E1,2,46,29,-0.608026419805283,-0.798437730119757
1469,3731,SP,#FF0000,1,43,32,0.665383349228242,-1.16205713179494
1470,3732,SVP,#006400,0,46,29,-0.468135085658082,-1.17175624768974
1471,3733,SVP,#006400,0,30,45,-0.711219811087271,-1.38915970173269
1472,3746,Grüne,#008000,4,43,32,1.20093332742495,0.601504682696368
1473,3749,Grüne,#008000,4,41,34,0.434435009540129,0.369743119286141
1474,3750,Grüne,#008000,4,50,25,0.58580726965329,0.329412827392007
1476,3752,CVP,#FFA500,3,38,37,-0.303743005134089,0.305031401012049
1477,3756,Grüne,#008000,4,43,32,0.448059748851774,-0.0388571245198392
1479,3758,Grüne,#008000,4,39,36,0.848431724277438,-0.672323741580037
1480,3760,BDP,#800020,5,41,34,-0.458313270339468,-0.175226811586776
1481,3761,BDP,#800020,5,48,27,-0.187313360808784,-0.348081221309571
1482,3762,glp,#32CD32,6,48,27,-0.401347100265963,1.45472366228819
1483,3763,SVP,#006400,0,28,47,-0.896087218609932,-1.64012247992439
1484,3764,BDP,#800020,5,48,27,0.232891957448775,-0.680673728487506
1486,3768,Grüne,#008000,4,39,36,1.17274935798769,-1.18438102905255
1487,3769,BDP,#800020,5,44,31,0.232654589720979,-0.942175558524434
1488,3770,BDP,#800020,5,49,26,-0.536284134965534,0.20112000319743
1489,3771,CVP,#FFA500,3,29,46,-0.168061948655916,-0.909565941192945
1490,3772,Grüne,#008000,4,45,30,1.45102550203817,-0.133068048346728
1491,3773,FDP,#4169E1,2,40,35,-0.684010486895771,-0.326718650881792
1492,3774,FDP,#4169E1,2,32,43,-1.03369326889478,0.617203762102567
1494,3777,FDP,#4169E1,2,33,42,-1.5097713284027,1.47874579479489
1495,3778,CVP,#FFA500,3,43,32,-0.0671693612192871,-0.300088123225149
1496,3779,CVP,#FFA500,3,37,38,-0.0811417982999889,-0.621880247007449
1498,3781,CVP,#FFA500,3,41,34,-0.154923275893786,-0.305715101208806
1499,3782,CVP,#FFA500,3,30,45,-0.608202899127907,-0.294645914644261
1500,3783,CVP,#FFA500,3,44,31,0.26895163472213,-0.271200881302374
1501,3784,SP,#FF0000,1,46,29,1.69414996082847,0.682738526248752
1502,3785,SP,#FF0000,1,28,47,-0.243810492754031,-0.459099839591755
1503,3786,SP,#FF0000,1,47,28,0.222424596503898,0.509227039942473
1504,3787,SP,#FF0000,1,45,30,1.09223471689314,0.158854730922211
1505,3788,SP,#FF0000,1,44,31,1.13512137897788,-0.79850356846062
1506,3789,SP,#FF0000,1,47,28,0.997122387498712,0.138753478063842
1507,3790,SP,#FF0000,1,42,33,1.29207323596376,-0.50333454759697
1508,3791,SP,#FF0000,1,48,27,1.65577128095227,1.08018635911551
1509,3792,Grüne,#008000,4,44,31,1.33645075763329,0.10667900825137
1511,3796,FDP,#4169E1,2,43,32,-0.444244917848555,0.300441316779004
1512,3797,Grüne,#008000,4,46,29,0.466037145136607,-0.10880260614696
1514,3799,glp,#32CD32,6,37,38,-0.451348698593289,-0.129707095122269
1515,3801,CVP,#FFA500,3,25,50,-0.0146366389001836,-1.00204982831465
1516,3802,CVP,#FFA500,3,35,40,-0.26570146844355,-0.24876149615717
1517,3804,SP,#FF0000,1,47,28,1.40140406822463,0.372768048099799
1518,3805,CVP,#FFA500,3,33,42,-0.146658518239793,-0.929469910218908
1520,3809,glp,#32CD32,6,43,32,-0.226569912947024,1.22924621607523
1521,3810,FDP,#4169E1,2,31,44,-1.27117311897835,0.987866326251002
1522,3814,SVP,#006400,0,35,40,-0.504590663136201,-1.07924751469598
1523,3816,SVP,#006400,0,34,41,-0.54436221166775,-1.13545744414413
1526,3824,FDP,#4169E1,2,24,51,-0.827529538075034,-0.612363630454098
1527,3826,glp,#32CD32,6,37,38,-0.301178934989674,0.0749236632878667
1528,3834,FDP,#4169E1,2,37,38,-0.653473596005312,-0.0722826287705146
1529,3837,CVP,#FFA500,3,43,32,-0.321331766209588,0.127534941840894
1530,3838,CVP,#FFA500,3,52,23,0.307567295530088,1.28898156171678
1531,3840,SVP,#006400,0,34,41,-0.439967864519154,-2.1600414153517
1532,3847,Grüne,#008000,4,41,34,0.662867241087461,-0.85410656845029
1533,3849,BDP,#800020,5,35,40,-0.454769366221524,-0.461444034541067
1534,3850,BDP,#800020,5,32,43,-0.472610450700251,-0.347482640225221
1535,3851,glp,#32CD32,6,45,30,0.0131716862551646,0.275775315355554
1536,3852,Grüne,#008000,4,47,28,1.63581799890274,0.690450110756657
1538,3854,glp,#32CD32,6,44,31,0.0103279816439622,0.317484591887548
1540,3857,glp,#32CD32,6,54,21,0.181104881866933,-0.197198348622949
1541,3858,CVP,#FFA500,3,42,33,-0.156144683000097,-0.210528889204979
1543,3860,SVP,#006400,0,30,45,-1.27360535084048,-1.10068041327612
1544,3861,FDP,#4169E1,2,28,47,-1.04500604728278,0.6447519428745
1545,3862,FDP,#4169E1,2,32,43,-0.807084061402799,0.316387934391449
1546,3863,FDP,#4169E1,2,25,50,-1.49465975012013,0.416940468045544
1548,3865,CVP,#FFA500,3,34,41,-0.39375104503199,-0.519875935747549
1549,3866,CVP,#FFA500,3,38,37,-0.211364151820104,-0.212661441515853
1550,3867,CVP,#FFA500,3,31,44,-0.203053485562312,-0.73863343800465
1551,3870,CVP,#FFA500,3,35,40,-0.20942736781097,-0.502080929797494
1552,3871,CVP,#FFA500,3,46,29,-0.0104040974811867,-0.240324682629413
1553,3872,SP,#FF0000,1,49,26,1.42976372587713,1.09407283539504
1555,3874,SP,#FF0000,1,44,31,1.35410642312527,0.275797863210984
1557,3876,SP,#FF0000,1,50,25,0.942721967691791,-0.157665716196965
1558,3877,Grüne,#008000,4,48,27,0.924314437679756,-0.581702206468957
1559,3878,SVP,#006400,0,27,48,-1.99027906230179,-1.55162575997771
1560,3882,SVP,#006400,0,38,37,-0.722469899592878,-1.33070759429366
1561,3884,glp,#32CD32,6,43,32,-0.0608272662753033,0.916257317263295
1562,3886,SVP,#006400,0,32,43,-0.512454023015379,-1.50730345039923
1563,3887,CVP,#FFA500,3,26,49,-0.482394192954746,-0.413082149354542
1564,3889,CVP,#FFA500,3,38,37,0.162082695413384,-0.471294710112112
1566,3891,SP,#FF0000,1,45,30,0.707023123647891,0.26301542411941
1567,3894,CVP,#FFA500,3,45,30,-0.422138036755619,0.146913719384743
1569,3896,CVP,#FFA500,3,32,43,-0.247223872315462,-0.330957856672201
1571,3898,FDP,#4169E1,2,32,43,-0.635529399887719,-0.186243908526433
1572,3899,SVP,#006400,0,28,47,-0.838150158078253,-1.87363235504329
1573,3905,SVP,#006400,0,37,38,-0.498032662586686,-1.49359320551691
1574,3906,SVP,#006400,0,30,45,-0.752156715086467,-1.64006617486853
1575,3907,SVP,#006400,0,44,31,-0.371597314061256,-1.67351131687379
1576,3908,SVP,#006400,0,33,42,-0.788191974189662,-1.3736957348687
1577,3917,FDP,#4169E1,2,29,46,-0.49303611034989,-0.700230701568235
1578,3920,glp,#32CD32,6,46,29,-0.0853686764517555,-0.350318170188122
1579,3923,Grüne,#008000,4,47,28,0.759066891488599,0.840324770708437
1580,3924,SVP,#006400,0,42,33,-0.449500406124958,-1.35415442859452
1582,3926,BDP,#800020,5,51,24,0.560888882532789,-0.411839524006378
1583,3928,Grüne,#008000,4,52,23,0.697924830568356,0.820874639020486
1584,3929,FDP,#4169E1,2,35,40,-0.601280939190034,0.0359395227274361
1585,3930,Grüne,#008000,4,42,33,1.95031209985108,-0.511555863687818
1586,3932,BDP,#800020,5,47,28,-0.575085320954147,0.803040463226797
1587,3933,BDP,#800020,5,45,30,-0.205499065855711,0.183903843686004
1588,3934,BDP,#800020,5,35,40,-0.472872827911415,-0.304509779311681
1589,3935,BDP,#800020,5,36,39,-0.254739358197006,-0.466405422060683
1591,3937,Grüne,#008000,4,43,32,1.66048114019145,-0.179437718760219
1592,3940,glp,#32CD32,6,49,26,0.244391885673561,0.553924202088255
1595,3944,Grüne,#008000,4,38,37,0.143892386790796,-1.22678170769253
1596,3945,FDP,#4169E1,2,42,33,-0.461246384935577,0.746901416425503
1598,3947,FDP,#4169E1,2,39,36,-0.659624169269359,-0.642944373443987
1599,3949,Grüne,#008000,4,42,33,1.49374582657369,-0.180823576307212
1600,3950,CVP,#FFA500,3,37,38,0.0326592988755944,-0.556658370357948
1602,3952,CVP,#FFA500,3,37,38,0.213394778915619,-0.711109763502261
1603,3953,CVP,#FFA500,3,30,45,-0.159577163144536,-0.858383346252394
1604,3954,CVP,#FFA500,3,49,26,0.419819716119329,-0.788034860649658
1605,3956,CVP,#FFA500,3,35,40,-0.17545728045059,-0.33920717803658
1606,3957,SP,#FF0000,1,42,33,0.753875753924543,-1.32312531162604
1607,3958,SP,#FF0000,1,43,32,1.84343852363026,-0.47107352067374
1608,3959,SP,#FF0000,1,48,27,0.596075978886687,0.387467274803706
1610,3962,SVP,#006400,0,29,46,-1.83769734321914,-1.42132924451374
1611,3967,SVP,#006400,0,33,42,-1.24801064423549,-0.804827871197778
1612,3968,glp,#32CD32,6,36,39,0.383190497570845,-1.39496245011037
1613,3969,glp,#32CD32,6,48,27,-0.128332138269924,0.822510523147164
1614,3970,glp,#32CD32,6,54,21,0.162380076351206,1.11324483618545
1615,3971,glp,#32CD32,6,41,34,-0.477835581198978,1.12943549754845
1616,3972,CVP,#FFA500,3,42,33,-0.0994678740523785,-0.13074425891437
1617,3973,CVP,#FFA500,3,30,45,-0.174228306259419,-0.732125950259358
1618,3974,Grüne,#008000,4,41,34,0.843510661661469,-0.196580503002895
1619,3975,SP,#FF0000,1,46,29,1.32589294503086,0.445625925103231
1620,3976,FDP,#4169E1,2,35,40,-0.981614919546149,0.126161380809712
1621,3978,SP,#FF0000,1,46,29,0.464450430216891,0.46258242586033
1622,3980,SP,#FF0000,1,43,32,0.825158488149504,0.0498235097626386
1623,3981,SP,#FF0000,1,45,30,1.10569291017407,-0.354854372474499
1624,3986,SVP,#006400,0,32,43,-1.2779573372115,-0.882722614877842
1625,3992,SVP,#006400,0,24,51,-0.621929093645053,-1.26213073031158
1626,3994,glp,#32CD32,6,43,32,-0.142257843438233,0.590173323387201
1627,3995,glp,#32CD32,6,43,32,-0.458069543857502,0.668794343854606
1628,3998,SP,#FF0000,1,45,30,0.819713870628505,-0.0486798926700128
1629,4001,Grüne,#008000,4,51,24,0.822390427815114,-0.124206284780971
1630,4003,BDP,#800020,5,54,21,-0.0556619741014553,-0.39148898087281
1631,4004,BDP,#800020,5,43,32,-0.0677990740534183,-0.320428760231723
1633,4009,SP,#FF0000,1,51,24,1.20989911595897,-0.212559430182775
1634,4010,SP,#FF0000,1,44,31,1.17235146856353,-0.574654256590539
1635,4011,CVP,#FFA500,3,36,39,-0.268299021622145,-0.368887345108481
1636,4013,BDP,#800020,5,43,32,-0.549807121371177,0.29416575598716
1637,4014,Grüne,#008000,4,45,30,1.52920210389604,0.292749256905482
1638,4015,SVP,#006400,0,34,41,-1.33979943542043,-0.829290784289506
1639,4017,Grüne,#008000,4,47,28,0.957196772862973,0.0288280949226084
1640,4018,Grüne,#008000,4,44,31,1.89303102192993,-0.4529449635845
1641,4019,glp,#32CD32,6,48,27,-0.0096579285683759,0.137548681891166
1642,4020,glp,#32CD32,6,47,28,-0.526559394099995,1.16602146555827
1644,4022,BDP,#800020,5,53,22,-0.0712941590612139,0.238452197618005
1645,4023,BDP,#800020,5,50,25,0.018189862068489,-0.60989076656022
1647,4027,Grüne,#008000,4,47,28,1.71464164878841,-0.821800203333083
1648,4028,CVP,#FFA500,3,29,46,-0.976160227047163,0.132448517566809
1650,4030,CVP,#FFA500,3,44,31,0.109122618114848,-0.593462610182436
1651,4031,FDP,#4169E1,2,40,35,-0.558469277820976,-0.141830059186752
1652,4033,CVP,#FFA500,3,45,30,0.0583681862467852,0.256288860337321
1653,4034,BDP,#800020,5,43,32,0.128653828140794,0.65934872194992
1654,4035,SP,#FF0000,1,48,27,1.48222133302435,0.529317937696334
1655,4036,SP,#FF0000,1,47,28,0.848486107906283,0.663755875324707
1656,4037,SP,#FF0000,1,49,26,1.23920184720755,0.404519011968444
1659,4040,SP,#FF0000,1,49,26,1.63446220000095,1.57297435104997
1661,4044,SVP,#006400,0,27,48,-1.40573436723853,-0.691456078751192
1662,4045,glp,#32CD32,6,53,22,0.251509156977981,0.33946375103324
1664,4049,SVP,#006400,0,27,48,-0.986879788208338,-0.637439046548491
1665,4050,CVP,#FFA500,3,24,51,-0.757758060139592,-0.739448412149296
1666,4051,CVP,#FFA500,3,27,48,-0.695162142150734,-0.593687920214652
1667,4053,SVP,#006400,0,34,41,-1.10068537769162,-0.670951273822994
1670,4056,SP,#FF0000,1,48,27,0.898678700500613,-0.169093433652427
1672,4059,CVP,#FFA500,3,35,40,0.0249539283036118,-0.734081911730319
1673,4061,FDP,#4169E1,2,24,51,-1.45746694661494,0.26403856219032
1674,4066,SP,#FF0000,1,45,30,0.949607036741938,-0.584591079160219
1675,4067,SVP,#006400,0,31,44,-0.63551351473289,-1.65773412650996
1676,4068,FDP,#4169E1,2,47,28,-0.439712418719253,-0.877458517056007
1677,4069,FDP,#4169E1,2,39,36,-0.354152773089335,-1.14070659636177
1678,4070,glp,#32CD32,6,42,33,-0.293397193312907,0.637845138175773
1679,4071,FDP,#4169E1,2,34,41,-0.981427424107171,0.404882783207919
1680,4075,Grüne,#008000,4,50,25,0.810168364901751,-0.943423717980599
1681,4076,FDP,#4169E1,2,33,42,-1.22769871150714,0.487776383367912
1682,4079,SP,#FF0000,1,43,32,0.997066793153685,-1.11580112388026
1683,4080,SP,#FF0000,1,52,23,0.614089076688475,-0.21675748240087
1685,4087,Grüne,#008000,4,44,31,0.86604291618101,-0.0432479184472487
1686,4091,glp,#32CD32,6,47,28,-0.151403536191018,0.0607819362899063
1687,4093,Grüne,#008000,4,39,36,0.228685723027446,0.184421845138664
1688,4094,SVP,#006400,0,50,25,-0.382659056111162,-1.10435472097457
1689,4096,Grüne,#008000,4,42,33,0.531600979528797,-0.175169748083362
1691,4099,CVP,#FFA500,3,30,45,-0.268934235558822,-0.612104716403786
1692,4101,CVP,#FFA500,3,34,41,-0.127265706052618,-1.11100620098038
1693,4103,BDP,#800020,5,42,33,-0.2909003845245,0.74421893439368
1694,4105,SP,#FF0000,1,45,30,0.728404171775078,0.105152048752245
1695,4106,SP,#FF0000,1,44,31,1.41572715514308,-0.0680343628768129
1696,4107,SP,#FF0000,1,43,32,1.23741859671627,-0.490370225039304
1697,4108,SP,#FF0000,1,50,25,1.19152732328047,0.159272363822146
1699,4116,SVP,#006400,0,26,49,-0.842962280383566,-1.40353824722549
1700,4117,SVP,#006400,0,46,29,-0.654840856948022,-0.911075270438588
1701,4118,SVP,#006400,0,41,34,-0.504777534063167,-0.286766579403871
1702,4119,glp,#32CD32,6,50,25,-0.176649662746788,-0.495554119677408
1703,4120,CVP,#FFA500,3,36,39,-0.0532422648155336,-1.32856239620261
1704,4121,CVP,#FFA500,3,27,48,-0.035482318497545,-0.7560449136363
1705,4122,SP,#FF0000,1,44,31,1.28785785081571,-0.558022383940238
1706,4123,SVP,#006400,0,29,46,-1.12929582262208,-1.63168196374689
1707,4124,FDP,#4169E1,2,31,44,-1.3032711431823,1.46957977652801
1708,4125,FDP,#4169E1,2,33,42,-1.10784208841277,-0.0141985758105412
1710,4130,SP,#FF0000,1,45,30,1.36309796160802,-0.573532356205186
1712,4137,SVP,#006400,0,29,46,-0.821910963278774,-0.41218359131995
1713,4142,glp,#32CD32,6,47,28,0.219970546687277,-0.417533597773935
1714,4145,BDP,#800020,5,41,34,-0.161001759569158,-0.651696044011502
1716,4147,BDP,#800020,5,47,28,0.246763195310397,-0.312455985787516
1717,4148,SVP,#006400,0,30,45,-1.06965770866796,-1.28465476785696
1718,4151,Grüne,#008000,4,54,21,0.624005123366063,-1.23107416713283
1719,4152,SVP,#006400,0,35,40,-0.690983089001082,-1.13350555830593
1720,4153,SVP,#006400,0,32,43,-0.575347055873823,-1.88580541103955
1721,4162,glp,#32CD32,6,42,33,-0.657145130053991,2.09318518068963
1723,4165,Grüne,#008000,4,44,31,1.87756466335484,0.338535133148017
1724,4167,FDP,#4169E1,2,34,41,-1.26568802360644,1.41705451348412
1726,4169,CVP,#FFA500,3,35,40,-0.405515361060872,-0.516386062485046
1728,4172,BDP,#800020,5,33,42,-0.861255094669829,0.006875934970581
1729,4173,SP,#FF0000,1,43,32,1.71421403461671,0.116887698324031
1730,4174,SP,#FF0000,1,45,30,1.15958387128367,-0.50918578031275
1731,4177,FDP,#4169E1,2,42,33,-0.829178088076428,0.238547863581398
1732,4178,glp,#32CD32,6,51,24,-0.156595547764272,0.491517194086026
1733,4179,SVP,#006400,0,31,44,-0.872070367775896,-1.28508770349729
1734,4180,glp,#32CD32,6,46,29,-0.0136786839751561,0.0801481092413691
1735,4181,glp,#32CD32,6,50,25,0.0570473551257811,0.361607040810609
1736,4182,SP,#FF0000,1,49,26,1.33277639866098,0.381329545779831
1737,4183,CVP,#FFA500,3,46,29,-0.0086373598266276,-0.20214318548419
1738,4186,CVP,#FFA500,3,47,28,0.0326653469838983,-0.628017444354774
1739,4189,SVP,#006400,0,38,37,-0.291134743722384,-1.56518420055595
1740,4195,SP,#FF0000,1,47,28,0.569307895640851,-0.259116482591581
1741,4199,SVP,#006400,0,33,42,-0.170975625567,-1.60315937125061
1742,4202,SVP,#006400,0,36,39,-0.710372705597212,-0.739258552424969
1743,4204,SVP,#006400,0,37,38,-0.172574416462004,-1.09045232434018
1746,4208,SVP,#006400,0,35,40,-0.214225045883002,-0.647608094231253
